MAGID	SampleName	Age	Total	EggNOG	Unknow5
Sg_A22_10	A22	63	2329	2171	97
Sg_A22_11	A22	63	2941	2862	143
Sg_A22_12	A22	63	2689	2560	118
Sg_A22_13	A22	63	3687	3494	326
Sg_A22_14	A22	63	2213	2034	126
Sg_A22_15	A22	63	3796	3612	367
Sg_A22_16	A22	63	2966	2742	219
Sg_A22_17	A22	63	1895	1750	133
Sg_A22_18	A22	63	2076	2062	40
Sg_A22_19	A22	63	2490	2404	139
Sg_A22_1	A22	63	3487	3366	215
Sg_A22_20	A22	63	1862	1822	72
Sg_A22_21	A22	63	4059	3790	308
Sg_A22_22	A22	63	2502	2074	145
Sg_A22_23	A22	63	1276	1196	79
Sg_A22_24	A22	63	1689	1601	43
Sg_A22_25	A22	63	1678	1594	122
Sg_A22_26	A22	63	2482	2375	171
Sg_A22_27	A22	63	1329	1226	92
Sg_A22_2	A22	63	3968	3786	228
Sg_A22_3	A22	63	2091	1986	149
Sg_A22_4	A22	63	2818	2674	146
Sg_A22_5	A22	63	2554	2476	85
Sg_A22_6	A22	63	4940	4847	245
Sg_A22_8	A22	63	3750	3614	311
Sg_A22_9	A22	63	1036	970	57
Sg_A23_10	A23	101	2329	2236	114
Sg_A23_11	A23	101	2376	2135	146
Sg_A23_12	A23	101	2084	1879	98
Sg_A23_13	A23	101	1754	1585	52
Sg_A23_14	A23	101	2299	2117	138
Sg_A23_15	A23	101	1611	1561	85
Sg_A23_16	A23	101	1864	1804	149
Sg_A23_17	A23	101	2837	2503	257
Sg_A23_18	A23	101	1862	1737	92
Sg_A23_19	A23	101	1701	1639	91
Sg_A23_1	A23	101	2447	2076	75
Sg_A23_22	A23	101	2982	2882	173
Sg_A23_23	A23	101	2388	2251	120
Sg_A23_24	A23	101	1996	1935	113
Sg_A23_25	A23	101	2244	2119	70
Sg_A23_26	A23	101	1873	1770	81
Sg_A23_27	A23	101	2113	1971	107
Sg_A23_28	A23	101	3096	2683	278
Sg_A23_29	A23	101	3413	3123	246
Sg_A23_2	A23	101	1809	1663	105
Sg_A23_30	A23	101	2768	2611	137
Sg_A23_31	A23	101	1779	1635	65
Sg_A23_32	A23	101	1966	1833	56
Sg_A23_33	A23	101	2290	2094	211
Sg_A23_34	A23	101	2236	2160	68
Sg_A23_35	A23	101	2429	2257	98
Sg_A23_36	A23	101	4058	3891	331
Sg_A23_37	A23	101	1990	1937	75
Sg_A23_38	A23	101	2420	2366	138
Sg_A23_39	A23	101	2217	2126	126
Sg_A23_3	A23	101	2445	2195	78
Sg_A23_40	A23	101	1987	1785	75
Sg_A23_41	A23	101	5030	4908	338
Sg_A23_42	A23	101	2212	2178	97
Sg_A23_43	A23	101	2073	2008	96
Sg_A23_44	A23	101	2193	2072	118
Sg_A23_45	A23	101	3480	3336	305
Sg_A23_46	A23	101	2007	1867	91
Sg_A23_47	A23	101	2251	2037	96
Sg_A23_48	A23	101	2018	1881	98
Sg_A23_49	A23	101	2876	2768	205
Sg_A23_4	A23	101	1741	1570	40
Sg_A23_50	A23	101	4331	4273	98
Sg_A23_51	A23	101	1492	1395	32
Sg_A23_52	A23	101	2251	2123	124
Sg_A23_53	A23	101	2106	1970	141
Sg_A23_54	A23	101	1797	1769	137
Sg_A23_55	A23	101	1225	1215	44
Sg_A23_56	A23	101	2333	2210	131
Sg_A23_57	A23	101	1876	1711	105
Sg_A23_58	A23	101	2727	2547	95
Sg_A23_59	A23	101	1214	1139	64
Sg_A23_5	A23	101	1937	1877	91
Sg_A23_60	A23	101	2312	2157	117
Sg_A23_61	A23	101	1924	1860	146
Sg_A23_63	A23	101	2557	2467	103
Sg_A23_64	A23	101	2438	2316	95
Sg_A23_65	A23	101	2236	2108	100
Sg_A23_66	A23	101	1900	1842	207
Sg_A23_67	A23	101	1860	1542	60
Sg_A23_68	A23	101	2944	2707	226
Sg_A23_69	A23	101	2131	2004	107
Sg_A23_6	A23	101	1340	1246	28
Sg_A23_70	A23	101	3225	2959	136
Sg_A23_71	A23	101	2844	2466	77
Sg_A23_72	A23	101	1919	1702	86
Sg_A23_7	A23	101	2640	2406	123
Sg_A23_8	A23	101	2027	1871	107
Sg_A23_9	A23	101	1819	1711	69
Sg_A24_10	A24	69	3184	2968	184
Sg_A24_11	A24	69	2401	2272	164
Sg_A24_12	A24	69	2528	2094	119
Sg_A24_13	A24	69	2262	2061	111
Sg_A24_14	A24	69	2164	2086	139
Sg_A24_15	A24	69	2441	2294	225
Sg_A24_16	A24	69	1940	1748	63
Sg_A24_17	A24	69	1765	1647	99
Sg_A24_18	A24	69	1615	1545	107
Sg_A24_19	A24	69	1705	1560	111
Sg_A24_1	A24	69	1854	1683	66
Sg_A24_20	A24	69	2435	2305	133
Sg_A24_21	A24	69	1706	1537	62
Sg_A24_22	A24	69	1517	1416	59
Sg_A24_23	A24	69	3761	3569	202
Sg_A24_24	A24	69	2345	2190	110
Sg_A24_25	A24	69	2021	1849	186
Sg_A24_26	A24	69	2175	2057	109
Sg_A24_27	A24	69	2366	2268	146
Sg_A24_28	A24	69	2226	2078	108
Sg_A24_29	A24	69	2590	2363	140
Sg_A24_2	A24	69	1998	1870	120
Sg_A24_30	A24	69	2388	2156	165
Sg_A24_31	A24	69	1595	1464	45
Sg_A24_32	A24	69	2330	2237	100
Sg_A24_33	A24	69	2360	2267	132
Sg_A24_34	A24	69	2133	1982	106
Sg_A24_35	A24	69	1695	1616	91
Sg_A24_36	A24	69	3341	3312	43
Sg_A24_37	A24	69	2518	2301	104
Sg_A24_38	A24	69	2929	2735	165
Sg_A24_3	A24	69	2045	1895	90
Sg_A24_40	A24	69	2211	2071	107
Sg_A24_41	A24	69	2206	2030	167
Sg_A24_42	A24	69	2840	2538	150
Sg_A24_43	A24	69	2673	2337	185
Sg_A24_44	A24	69	2522	2419	115
Sg_A24_45	A24	69	2402	2326	72
Sg_A24_46	A24	69	1473	1371	58
Sg_A24_47	A24	69	1826	1665	51
Sg_A24_48	A24	69	1976	1878	84
Sg_A24_4	A24	69	2348	2161	132
Sg_A24_50	A24	69	2040	1848	87
Sg_A24_51	A24	69	2534	2319	125
Sg_A24_53	A24	69	2244	2129	127
Sg_A24_54	A24	69	2513	2376	188
Sg_A24_55	A24	69	2089	1955	135
Sg_A24_56	A24	69	2317	2216	108
Sg_A24_57	A24	69	2069	1951	113
Sg_A24_58	A24	69	1655	1353	40
Sg_A24_5	A24	69	3233	3107	203
Sg_A24_6	A24	69	2623	2481	108
Sg_A24_7	A24	69	4578	4533	82
Sg_A24_8	A24	69	1972	1822	86
Sg_A24_9	A24	69	2733	2624	190
Sg_A25_10	A25	100	1533	1499	77
Sg_A25_11	A25	100	1760	1639	83
Sg_A25_12	A25	100	1967	1660	43
Sg_A25_13	A25	100	1802	1681	58
Sg_A25_14	A25	100	1657	1608	102
Sg_A25_15	A25	100	2723	2432	109
Sg_A25_16	A25	100	1170	1020	25
Sg_A25_17	A25	100	2246	2053	108
Sg_A25_18	A25	100	1593	1480	52
Sg_A25_1	A25	100	1851	1559	54
Sg_A25_20	A25	100	1740	1569	48
Sg_A25_21	A25	100	1202	1094	40
Sg_A25_22	A25	100	3654	3275	144
Sg_A25_23	A25	100	2411	2211	107
Sg_A25_24	A25	100	1243	1160	32
Sg_A25_25	A25	100	2102	1955	99
Sg_A25_26	A25	100	1029	989	57
Sg_A25_27	A25	100	2612	2402	105
Sg_A25_28	A25	100	2000	1880	121
Sg_A25_29	A25	100	2218	2055	124
Sg_A25_2	A25	100	1554	1456	66
Sg_A25_30	A25	100	1709	1539	88
Sg_A25_31	A25	100	1612	1555	88
Sg_A25_33	A25	100	1840	1649	71
Sg_A25_34	A25	100	6070	5932	483
Sg_A25_35	A25	100	1949	1869	92
Sg_A25_36	A25	100	1450	1275	75
Sg_A25_37	A25	100	2382	2097	67
Sg_A25_38	A25	100	2109	2023	208
Sg_A25_39	A25	100	2256	2024	62
Sg_A25_3	A25	100	1471	1392	57
Sg_A25_40	A25	100	1444	1366	66
Sg_A25_41	A25	100	2151	1942	54
Sg_A25_42	A25	100	1987	1867	88
Sg_A25_43	A25	100	1732	1480	81
Sg_A25_44	A25	100	4986	4921	124
Sg_A25_45	A25	100	3780	3664	167
Sg_A25_46	A25	100	1817	1629	22
Sg_A25_47	A25	100	1076	1014	53
Sg_A25_48	A25	100	1971	1905	100
Sg_A25_49	A25	100	2301	2178	134
Sg_A25_4	A25	100	1682	1555	54
Sg_A25_50	A25	100	2067	1892	86
Sg_A25_51	A25	100	1989	1905	85
Sg_A25_52	A25	100	2712	2459	168
Sg_A25_53	A25	100	2947	2932	38
Sg_A25_54	A25	100	1772	1682	125
Sg_A25_55	A25	100	1726	1607	102
Sg_A25_5	A25	100	2179	1891	46
Sg_A25_6	A25	100	1869	1758	81
Sg_A25_7	A25	100	2221	2098	107
Sg_A25_8	A25	100	2766	2655	86
Sg_A25_9	A25	100	1646	1569	44
Sg_A27_10	A27	101	1351	1087	54
Sg_A27_11	A27	101	1240	1139	84
Sg_A27_13	A27	101	2002	1895	115
Sg_A27_14	A27	101	1868	1792	80
Sg_A27_15	A27	101	3065	2733	190
Sg_A27_16	A27	101	1811	1639	41
Sg_A27_17	A27	101	2085	1951	101
Sg_A27_18	A27	101	2408	2254	157
Sg_A27_19	A27	101	2243	2069	101
Sg_A27_1	A27	101	2682	2631	84
Sg_A27_20	A27	101	2273	2043	111
Sg_A27_21	A27	101	4077	3817	345
Sg_A27_22	A27	101	1943	1767	149
Sg_A27_23	A27	101	2411	2205	204
Sg_A27_24	A27	101	1777	1648	94
Sg_A27_26	A27	101	2098	1870	63
Sg_A27_27	A27	101	3005	2989	29
Sg_A27_28	A27	101	2244	2172	101
Sg_A27_29	A27	101	2005	1977	84
Sg_A27_2	A27	101	2387	2255	158
Sg_A27_30	A27	101	2205	2129	115
Sg_A27_31	A27	101	2962	2780	174
Sg_A27_32	A27	101	2082	1926	120
Sg_A27_33	A27	101	2418	2039	120
Sg_A27_34	A27	101	3979	3776	256
Sg_A27_35	A27	101	2441	2234	112
Sg_A27_36	A27	101	2793	2650	136
Sg_A27_37	A27	101	2345	2213	133
Sg_A27_38	A27	101	3814	3690	214
Sg_A27_39	A27	101	2075	1970	148
Sg_A27_3	A27	101	3538	3439	206
Sg_A27_40	A27	101	3030	2854	193
Sg_A27_41	A27	101	1945	1796	92
Sg_A27_42	A27	101	1622	1435	53
Sg_A27_4	A27	101	1860	1775	81
Sg_A27_5	A27	101	2133	1964	112
Sg_A27_6	A27	101	1612	1556	76
Sg_A27_7	A27	101	3442	3289	257
Sg_A27_8	A27	101	2738	2556	148
Sg_A27_9	A27	101	2295	2195	206
Sg_A28_10	A28	48	1238	1199	51
Sg_A28_11	A28	48	1904	1734	83
Sg_A28_12	A28	48	2417	2284	157
Sg_A28_13	A28	48	2019	1953	64
Sg_A28_15	A28	48	1747	1598	52
Sg_A28_16	A28	48	2050	1806	120
Sg_A28_17	A28	48	2214	2134	141
Sg_A28_18	A28	48	1466	1384	52
Sg_A28_19	A28	48	2726	2682	151
Sg_A28_1	A28	48	2381	2212	145
Sg_A28_20	A28	48	2288	2175	101
Sg_A28_21	A28	48	2219	2047	119
Sg_A28_22	A28	48	2665	2546	201
Sg_A28_23	A28	48	3089	2936	114
Sg_A28_24	A28	48	1969	1868	76
Sg_A28_2	A28	48	3109	2970	211
Sg_A28_3	A28	48	2625	2077	167
Sg_A28_4	A28	48	1853	1674	123
Sg_A28_5	A28	48	3405	3295	227
Sg_A28_6	A28	48	1722	1639	69
Sg_A28_7	A28	48	1812	1687	75
Sg_A28_8	A28	48	2319	2080	173
Sg_A28_9	A28	48	2764	2639	177
Sg_A33_10	A33	54	2887	2757	270
Sg_A33_11	A33	54	1869	1799	102
Sg_A33_12	A33	54	1611	1556	73
Sg_A33_13	A33	54	2034	1983	174
Sg_A33_14	A33	54	1818	1638	108
Sg_A33_15	A33	54	2445	2339	184
Sg_A33_16	A33	54	3836	3630	389
Sg_A33_17	A33	54	2172	1975	103
Sg_A33_18	A33	54	1580	1460	85
Sg_A33_19	A33	54	2195	1961	114
Sg_A33_1	A33	54	2417	2286	148
Sg_A33_20	A33	54	2613	2456	179
Sg_A33_21	A33	54	2330	2217	164
Sg_A33_22	A33	54	1942	1826	105
Sg_A33_24	A33	54	3200	2929	179
Sg_A33_25	A33	54	2194	2011	98
Sg_A33_26	A33	54	2145	2077	92
Sg_A33_27	A33	54	1304	1237	96
Sg_A33_28	A33	54	1787	1638	95
Sg_A33_29	A33	54	1786	1669	88
Sg_A33_2	A33	54	1880	1804	102
Sg_A33_30	A33	54	2593	2354	66
Sg_A33_31	A33	54	2351	2213	110
Sg_A33_32	A33	54	2793	2701	167
Sg_A33_33	A33	54	2120	1996	115
Sg_A33_34	A33	54	2244	2145	187
Sg_A33_35	A33	54	1766	1692	100
Sg_A33_36	A33	54	2103	1941	116
Sg_A33_37	A33	54	2689	2575	132
Sg_A33_38	A33	54	4513	4420	211
Sg_A33_3	A33	54	2780	2703	170
Sg_A33_4	A33	54	3193	2907	253
Sg_A33_5	A33	54	4495	4043	309
Sg_A33_7	A33	54	1789	1693	62
Sg_A33_8	A33	54	2641	2578	284
Sg_A33_9	A33	54	1821	1762	119
Sg_A34_10	A34	100	3754	3526	180
Sg_A34_11	A34	100	2261	2180	89
Sg_A34_12	A34	100	2630	2377	188
Sg_A34_13	A34	100	2005	1880	138
Sg_A34_15	A34	100	2426	2095	107
Sg_A34_16	A34	100	1566	1528	111
Sg_A34_17	A34	100	1758	1667	57
Sg_A34_18	A34	100	2165	2019	75
Sg_A34_19	A34	100	2819	2722	121
Sg_A34_1	A34	100	2569	2364	188
Sg_A34_20	A34	100	2515	2414	83
Sg_A34_21	A34	100	1954	1933	87
Sg_A34_22	A34	100	2443	2308	113
Sg_A34_23	A34	100	2035	1936	142
Sg_A34_24	A34	100	2086	1937	70
Sg_A34_25	A34	100	1901	1744	69
Sg_A34_26	A34	100	2351	2210	112
Sg_A34_28	A34	100	1788	1682	83
Sg_A34_29	A34	100	1818	1641	58
Sg_A34_2	A34	100	2452	2306	195
Sg_A34_30	A34	100	2705	2597	167
Sg_A34_31	A34	100	1703	1609	75
Sg_A34_32	A34	100	2242	2065	108
Sg_A34_33	A34	100	2079	1884	95
Sg_A34_34	A34	100	2067	1846	78
Sg_A34_35	A34	100	2079	1964	80
Sg_A34_36	A34	100	2545	2381	135
Sg_A34_37	A34	100	2369	2152	94
Sg_A34_38	A34	100	2289	2191	163
Sg_A34_39	A34	100	2794	2625	200
Sg_A34_3	A34	100	1427	1365	67
Sg_A34_40	A34	100	3141	3031	268
Sg_A34_41	A34	100	4231	4188	58
Sg_A34_42	A34	100	2449	2154	108
Sg_A34_43	A34	100	1849	1739	105
Sg_A34_44	A34	100	3026	2860	144
Sg_A34_45	A34	100	1532	1358	50
Sg_A34_4	A34	100	2376	2241	114
Sg_A34_5	A34	100	2275	1980	148
Sg_A34_6	A34	100	2469	2067	130
Sg_A34_7	A34	100	3180	2859	215
Sg_A34_8	A34	100	2593	2418	175
Sg_A34_9	A34	100	2717	2463	218
Sg_A37_10	A37	48	4795	4747	75
Sg_A37_11	A37	48	2955	2813	136
Sg_A37_12	A37	48	3351	3036	206
Sg_A37_13	A37	48	2487	2252	68
Sg_A37_14	A37	48	5071	4708	426
Sg_A37_15	A37	48	2079	1990	46
Sg_A37_16	A37	48	1854	1770	122
Sg_A37_17	A37	48	2239	2205	156
Sg_A37_18	A37	48	2246	2135	139
Sg_A37_19	A37	48	3535	3396	218
Sg_A37_1	A37	48	1924	1742	125
Sg_A37_20	A37	48	2566	2492	130
Sg_A37_21	A37	48	2395	2066	143
Sg_A37_22	A37	48	4390	4337	89
Sg_A37_23	A37	48	2134	1975	121
Sg_A37_24	A37	48	2811	2510	124
Sg_A37_25	A37	48	1672	1551	66
Sg_A37_26	A37	48	2906	2674	213
Sg_A37_27	A37	48	6449	6200	515
Sg_A37_28	A37	48	2389	2310	104
Sg_A37_29	A37	48	2425	2256	143
Sg_A37_2	A37	48	1808	1665	61
Sg_A37_30	A37	48	3131	2981	310
Sg_A37_31	A37	48	1664	1592	62
Sg_A37_32	A37	48	1492	1359	48
Sg_A37_33	A37	48	2160	2067	78
Sg_A37_34	A37	48	3718	3545	373
Sg_A37_35	A37	48	2596	2416	185
Sg_A37_36	A37	48	2040	1853	115
Sg_A37_37	A37	48	1806	1677	97
Sg_A37_38	A37	48	2038	2000	136
Sg_A37_39	A37	48	1744	1643	77
Sg_A37_3	A37	48	1851	1645	59
Sg_A37_40	A37	48	2832	2783	149
Sg_A37_41	A37	48	2285	2013	127
Sg_A37_42	A37	48	1528	1423	78
Sg_A37_43	A37	48	2013	1924	76
Sg_A37_44	A37	48	2025	1970	100
Sg_A37_45	A37	48	3792	3596	217
Sg_A37_46	A37	48	1530	1417	78
Sg_A37_4	A37	48	2657	2438	181
Sg_A37_5	A37	48	2140	2024	65
Sg_A37_6	A37	48	2273	2197	179
Sg_A37_7	A37	48	4368	4172	378
Sg_A37_8	A37	48	3128	2947	178
Sg_A37_9	A37	48	1814	1776	81
Sg_B01_10	B01	100	1852	1768	169
Sg_B01_11	B01	100	1574	1440	27
Sg_B01_13	B01	100	2219	2083	130
Sg_B01_14	B01	100	1960	1838	88
Sg_B01_15	B01	100	2554	2254	120
Sg_B01_16	B01	100	2018	1927	87
Sg_B01_17	B01	100	1865	1769	84
Sg_B01_18	B01	100	2780	2432	98
Sg_B01_19	B01	100	1924	1856	87
Sg_B01_1	B01	100	1543	1409	49
Sg_B01_20	B01	100	2643	2426	173
Sg_B01_21	B01	100	1966	1820	113
Sg_B01_22	B01	100	2589	2273	204
Sg_B01_23	B01	100	2317	2153	133
Sg_B01_24	B01	100	1520	1446	68
Sg_B01_25	B01	100	1104	1086	26
Sg_B01_26	B01	100	2107	2018	134
Sg_B01_27	B01	100	2261	2197	74
Sg_B01_28	B01	100	2107	1907	98
Sg_B01_29	B01	100	6160	5939	460
Sg_B01_2	B01	100	1912	1756	77
Sg_B01_30	B01	100	2088	1925	124
Sg_B01_31	B01	100	1781	1657	79
Sg_B01_32	B01	100	2182	2036	97
Sg_B01_33	B01	100	1785	1672	96
Sg_B01_34	B01	100	2926	2690	205
Sg_B01_35	B01	100	2206	2008	81
Sg_B01_37	B01	100	2472	2224	126
Sg_B01_38	B01	100	2000	1847	79
Sg_B01_39	B01	100	1622	1497	39
Sg_B01_3	B01	100	2025	1924	81
Sg_B01_40	B01	100	1246	1226	71
Sg_B01_41	B01	100	2166	2111	72
Sg_B01_42	B01	100	1838	1726	84
Sg_B01_43	B01	100	1986	1867	102
Sg_B01_44	B01	100	2628	2523	194
Sg_B01_45	B01	100	2014	1890	158
Sg_B01_46	B01	100	2165	2078	185
Sg_B01_47	B01	100	1184	1166	69
Sg_B01_48	B01	100	2987	2808	177
Sg_B01_49	B01	100	1940	1799	91
Sg_B01_4	B01	100	2671	2518	114
Sg_B01_50	B01	100	1807	1702	64
Sg_B01_51	B01	100	2156	1991	95
Sg_B01_5	B01	100	2338	2146	166
Sg_B01_6	B01	100	2137	2067	281
Sg_B01_8	B01	100	1090	1066	24
Sg_B01_9	B01	100	1512	1495	57
Sg_B02_10	B02	61	1435	1393	71
Sg_B02_11	B02	61	2043	1765	70
Sg_B02_12	B02	61	2510	2486	116
Sg_B02_13	B02	61	2367	2191	169
Sg_B02_14	B02	61	2233	2097	88
Sg_B02_15	B02	61	2399	2343	81
Sg_B02_16	B02	61	2415	2230	75
Sg_B02_17	B02	61	2131	2007	93
Sg_B02_18	B02	61	1811	1740	69
Sg_B02_19	B02	61	2448	2301	143
Sg_B02_1	B02	61	1745	1607	71
Sg_B02_20	B02	61	1465	1363	60
Sg_B02_21	B02	61	2299	2073	119
Sg_B02_22	B02	61	1995	1800	129
Sg_B02_23	B02	61	1734	1659	56
Sg_B02_24	B02	61	1752	1680	77
Sg_B02_25	B02	61	1656	1582	76
Sg_B02_26	B02	61	1586	1528	42
Sg_B02_27	B02	61	2304	1986	127
Sg_B02_28	B02	61	2090	1929	98
Sg_B02_29	B02	61	2084	1673	150
Sg_B02_2	B02	61	1650	1595	51
Sg_B02_30	B02	61	2185	2115	189
Sg_B02_31	B02	61	1679	1657	106
Sg_B02_32	B02	61	4030	3980	94
Sg_B02_33	B02	61	1702	1538	43
Sg_B02_34	B02	61	2401	2281	158
Sg_B02_35	B02	61	1703	1615	87
Sg_B02_36	B02	61	2484	2277	166
Sg_B02_37	B02	61	1705	1610	108
Sg_B02_38	B02	61	2148	2007	95
Sg_B02_39	B02	61	1469	1271	35
Sg_B02_3	B02	61	1710	1604	73
Sg_B02_41	B02	61	2062	1921	129
Sg_B02_42	B02	61	2356	2173	159
Sg_B02_4	B02	61	1812	1706	72
Sg_B02_5	B02	61	2607	2435	200
Sg_B02_6	B02	61	1876	1832	99
Sg_B02_7	B02	61	2165	2019	80
Sg_B02_9	B02	61	1746	1667	46
Sg_B03_10	B03	101	1486	1460	71
Sg_B03_11	B03	101	3791	3616	283
Sg_B03_12	B03	101	2539	2358	161
Sg_B03_13	B03	101	1569	1453	63
Sg_B03_14	B03	101	1987	1877	111
Sg_B03_15	B03	101	2453	2431	159
Sg_B03_16	B03	101	1111	1070	36
Sg_B03_17	B03	101	2208	2125	148
Sg_B03_18	B03	101	3289	3120	322
Sg_B03_19	B03	101	2548	2411	146
Sg_B03_1	B03	101	1173	1165	38
Sg_B03_20	B03	101	2835	2628	174
Sg_B03_21	B03	101	1753	1687	57
Sg_B03_22	B03	101	1179	1174	37
Sg_B03_23	B03	101	2100	1997	83
Sg_B03_24	B03	101	2705	2533	194
Sg_B03_25	B03	101	1987	1880	93
Sg_B03_26	B03	101	2250	2111	119
Sg_B03_27	B03	101	3339	3323	40
Sg_B03_28	B03	101	1948	1796	150
Sg_B03_29	B03	101	2090	1969	187
Sg_B03_2	B03	101	3057	2944	183
Sg_B03_30	B03	101	2879	2832	195
Sg_B03_31	B03	101	1658	1551	73
Sg_B03_32	B03	101	1987	1862	121
Sg_B03_33	B03	101	2208	2061	107
Sg_B03_34	B03	101	1773	1656	86
Sg_B03_35	B03	101	1420	1392	72
Sg_B03_36	B03	101	2386	2243	124
Sg_B03_37	B03	101	2111	1964	76
Sg_B03_38	B03	101	2033	1852	123
Sg_B03_39	B03	101	2702	2452	149
Sg_B03_3	B03	101	1850	1762	150
Sg_B03_40	B03	101	2302	2205	114
Sg_B03_41	B03	101	2726	2541	171
Sg_B03_42	B03	101	1283	1185	47
Sg_B03_43	B03	101	1465	1391	48
Sg_B03_44	B03	101	4507	4448	93
Sg_B03_46	B03	101	2256	2163	147
Sg_B03_47	B03	101	1791	1453	70
Sg_B03_48	B03	101	1809	1703	82
Sg_B03_49	B03	101	1516	1402	52
Sg_B03_4	B03	101	2427	2276	68
Sg_B03_50	B03	101	2628	2512	105
Sg_B03_51	B03	101	2189	2003	127
Sg_B03_52	B03	101	2407	2332	79
Sg_B03_53	B03	101	1092	1034	48
Sg_B03_54	B03	101	1042	1030	42
Sg_B03_55	B03	101	3514	3424	200
Sg_B03_56	B03	101	1392	1052	48
Sg_B03_57	B03	101	4910	4806	311
Sg_B03_58	B03	101	923	877	60
Sg_B03_59	B03	101	927	834	39
Sg_B03_5	B03	101	1936	1793	107
Sg_B03_60	B03	101	2417	2250	132
Sg_B03_61	B03	101	1462	1385	62
Sg_B03_62	B03	101	3873	3514	336
Sg_B03_63	B03	101	1963	1905	78
Sg_B03_64	B03	101	3904	3470	224
Sg_B03_65	B03	101	2389	2060	96
Sg_B03_6	B03	101	2074	1863	115
Sg_B03_7	B03	101	2130	1915	119
Sg_B03_8	B03	101	1992	1833	121
Sg_B03_9	B03	101	2206	1978	121
Sg_B04_10	B04	60	2457	2430	97
Sg_B04_11	B04	60	2202	2123	116
Sg_B04_12	B04	60	2530	2423	138
Sg_B04_13	B04	60	1749	1691	115
Sg_B04_14	B04	60	2109	2064	118
Sg_B04_15	B04	60	2456	2278	161
Sg_B04_16	B04	60	2484	2356	169
Sg_B04_17	B04	60	2507	2430	146
Sg_B04_18	B04	60	2671	2275	170
Sg_B04_19	B04	60	2218	2072	113
Sg_B04_1	B04	60	1957	1874	97
Sg_B04_20	B04	60	1871	1821	73
Sg_B04_21	B04	60	2835	2732	139
Sg_B04_22	B04	60	1919	1726	119
Sg_B04_24	B04	60	2193	2135	80
Sg_B04_25	B04	60	2952	2844	194
Sg_B04_26	B04	60	3416	3393	54
Sg_B04_27	B04	60	1919	1857	52
Sg_B04_28	B04	60	1877	1797	91
Sg_B04_29	B04	60	2087	1963	94
Sg_B04_2	B04	60	2642	2549	90
Sg_B04_30	B04	60	2531	2237	77
Sg_B04_31	B04	60	2035	1974	93
Sg_B04_32	B04	60	2305	2167	96
Sg_B04_33	B04	60	1878	1829	81
Sg_B04_34	B04	60	2249	2085	108
Sg_B04_35	B04	60	1605	1520	89
Sg_B04_37	B04	60	1762	1607	60
Sg_B04_38	B04	60	2391	2199	56
Sg_B04_39	B04	60	2390	2097	129
Sg_B04_3	B04	60	2240	2125	84
Sg_B04_40	B04	60	2109	2044	61
Sg_B04_4	B04	60	1951	1856	79
Sg_B04_5	B04	60	2035	1985	94
Sg_B04_6	B04	60	1999	1955	141
Sg_B04_7	B04	60	1652	1528	73
Sg_B04_8	B04	60	2520	2331	185
Sg_B04_9	B04	60	2591	2350	189
Sg_B07_10	B07	103	1700	1558	48
Sg_B07_11	B07	103	1908	1746	122
Sg_B07_12	B07	103	2580	2315	159
Sg_B07_13	B07	103	2366	2267	83
Sg_B07_14	B07	103	2125	1943	63
Sg_B07_15	B07	103	2561	2284	98
Sg_B07_16	B07	103	1231	929	45
Sg_B07_17	B07	103	2850	2812	57
Sg_B07_18	B07	103	1395	1130	62
Sg_B07_19	B07	103	1695	1574	79
Sg_B07_1	B07	103	1489	1467	45
Sg_B07_20	B07	103	2399	2139	83
Sg_B07_21	B07	103	1771	1705	77
Sg_B07_22	B07	103	1319	1002	40
Sg_B07_23	B07	103	3122	2741	170
Sg_B07_24	B07	103	2319	2189	151
Sg_B07_25	B07	103	1786	1707	78
Sg_B07_26	B07	103	2020	1836	85
Sg_B07_28	B07	103	1742	1633	83
Sg_B07_29	B07	103	2522	2478	123
Sg_B07_2	B07	103	2360	2162	101
Sg_B07_30	B07	103	1744	1616	97
Sg_B07_31	B07	103	1607	1500	71
Sg_B07_32	B07	103	3481	3368	221
Sg_B07_33	B07	103	3609	3392	180
Sg_B07_34	B07	103	1417	1300	43
Sg_B07_35	B07	103	2406	2166	103
Sg_B07_37	B07	103	1705	1551	37
Sg_B07_38	B07	103	6027	5741	480
Sg_B07_39	B07	103	3752	3539	398
Sg_B07_3	B07	103	1797	1659	67
Sg_B07_40	B07	103	2211	2045	99
Sg_B07_41	B07	103	1515	1409	84
Sg_B07_42	B07	103	2325	2262	101
Sg_B07_43	B07	103	989	756	35
Sg_B07_44	B07	103	2236	1960	79
Sg_B07_45	B07	103	7250	6984	524
Sg_B07_46	B07	103	2271	2146	75
Sg_B07_47	B07	103	2114	2044	114
Sg_B07_48	B07	103	2999	2823	114
Sg_B07_49	B07	103	1653	1559	62
Sg_B07_4	B07	103	2329	2145	140
Sg_B07_50	B07	103	1883	1789	107
Sg_B07_51	B07	103	3078	2890	172
Sg_B07_52	B07	103	1371	1252	36
Sg_B07_53	B07	103	4129	3884	330
Sg_B07_54	B07	103	1181	1094	36
Sg_B07_55	B07	103	2160	1971	139
Sg_B07_56	B07	103	1672	1452	33
Sg_B07_57	B07	103	3389	3044	170
Sg_B07_58	B07	103	1654	1478	114
Sg_B07_59	B07	103	1711	1604	96
Sg_B07_60	B07	103	3665	3399	333
Sg_B07_61	B07	103	1789	1720	48
